Word,Count,Percentage of total,Cumulative percentage of total
ὄχλος,9,0.0,90.89
πόλισμα,9,0.0,90.89
παντελής,9,0.0,90.89
ὅσπερ,9,0.0,90.9
ἀπιστέω,9,0.0,90.9
ἀποστερέω,9,0.0,90.9
τοίνυν,9,0.0,90.91
Περσίς,9,0.0,90.91
φόνιος,9,0.0,90.91
Δαρεῖος,9,0.0,90.92
πιστεύω,9,0.0,90.92
βάρος,9,0.0,90.92
βάσις,9,0.0,90.92
προσμένω,9,0.0,90.93
Πειθώ,9,0.0,90.93
λύκειος,9,0.0,90.93
ἀνόσιος,9,0.0,90.94
πρόσπολος,9,0.0,90.94
σπείρω,9,0.0,90.94
Ἠλέκτρα,9,0.0,90.94
Ἰόλαος,9,0.0,90.95
ἄρρητος,9,0.0,90.95
ὣς,9,0.0,90.95
διίστημι,8,0.0,90.96
πολύφλοισβος,8,0.0,90.96
ὀρεύς,8,0.0,90.96
Χρυσηίς,8,0.0,90.96
ἐρέτης,8,0.0,90.97
ὕστατος,8,0.0,90.97
τελήεις,8,0.0,90.97
μινυνθάδιος,8,0.0,90.97
ἀναδύνω,8,0.0,90.98
ἑκατηβόλος,8,0.0,90.98
ἐπασσύτερος,8,0.0,90.98
κλισίηθεν,8,0.0,90.98
μιστύλλω,8,0.0,90.99
ὀνείδειος,8,0.0,90.99
ἐριδαίνω,8,0.0,90.99
παράφημι,8,0.0,91.0
ποιπνύω,8,0.0,91.0
βάσκω,8,0.0,91.0
λάβρος,8,0.0,91.0
Ἀτρυτώνη,8,0.0,91.01
ἀπονόσφι,8,0.0,91.01
σιωπάω,8,0.0,91.01
ἄνεω,8,0.0,91.01
ἄκρατος,8,0.0,91.02
ἱδρόω,8,0.0,91.02
ἄρκιος,8,0.0,91.02
αἰειγενέτης,8,0.0,91.02
μῶλος,8,0.0,91.03
πίμπρημι,8,0.0,91.03
ἀμέγαρτος,8,0.0,91.03
Ἴφιτος,8,0.0,91.03
Ἀθηναῖος,8,0.0,91.04
Καπανεύς,8,0.0,91.04
Σπάρτη,8,0.0,91.04
Ἀλφειός,8,0.0,91.05
Μέγης,8,0.0,91.05
Φυλείδης,8,0.0,91.05
δυώδεκα,8,0.0,91.05
Καλυδών,8,0.0,91.06
ἀγέρωχος,8,0.0,91.06
Ἐφύρα,8,0.0,91.06
εὔπηκτος,8,0.0,91.06
ἀλαπαδνός,8,0.0,91.07
Ἄντιφος,8,0.0,91.07
Τραχίς,8,0.0,91.07
Πάνδαρος,8,0.0,91.07
κεραίζω,8,0.0,91.08
Φόρκυς,8,0.0,91.08
βίβημι,8,0.0,91.08
λάινος,8,0.0,91.08
κάλη,8,0.0,91.09
ὑπερβασία,8,0.0,91.09
πολύδακρυς,8,0.0,91.09
κραναός,8,0.0,91.09
τανύπεπλος,8,0.0,91.1
ἀσκός,8,0.0,91.1
ἐπίορκος,8,0.0,91.1
μητίομαι,8,0.0,91.11
προκαλέω,8,0.0,91.11
ἀτέλεστος,8,0.0,91.11
ἀγελείη,8,0.0,91.11
φοῖνιξ,8,0.0,91.12
ἀναπίμπλημι,8,0.0,91.12
πύθω,8,0.0,91.12
σέβομαι,8,0.0,91.12
γηθόσυνος,8,0.0,91.13
γέφυρα,8,0.0,91.13
ἀποπτύω,8,0.0,91.13
ἄχνη,8,0.0,91.13
σημάντωρ,8,0.0,91.14
αἴας,8,0.0,91.14
θηρατήρ,8,0.0,91.14
εἰλύω,8,0.0,91.14
κρῖ,8,0.0,91.15
βουκολέω,8,0.0,91.15
μεθάλλομαι,8,0.0,91.15
ἀλύω,8,0.0,91.15
ἀγκάς,8,0.0,91.16
μαψίδιος,8,0.0,91.16
Ἀμφιτρύων,8,0.0,91.16
εὔπεπλος,8,0.0,91.17
ἀγκών,8,0.0,91.17
ἀσθμαίνω,8,0.0,91.17
κυδοιμός,8,0.0,91.17
προτρέπω,8,0.0,91.18
πρέσβα,8,0.0,91.18
ἐπιτάρροθος,8,0.0,91.18
ὑπέκ,8,0.0,91.18
ἀμενηνός,8,0.0,91.19
Πήδασος,8,0.0,91.19
ἕκτωρ,8,0.0,91.19
῎ἴλιος,8,0.0,91.19
φέριστος,8,0.0,91.2
τηλεθάω,8,0.0,91.2
Βελλεροφόντης,8,0.0,91.2
γράφω,8,0.0,91.2
ἀτερπής,8,0.0,91.21
Ἑκάβη,8,0.0,91.21
ἐπιμένω,8,0.0,91.21
Ἀνδρομάχη,8,0.0,91.21
ἀφικάνω,8,0.0,91.22
ἀμφιμάχομαι,8,0.0,91.22
προφεύγω,8,0.0,91.22
συνάντομαι,8,0.0,91.23
ἐφανδάνω,8,0.0,91.23
πέτρος,8,0.0,91.23
εὐφρονέων,8,0.0,91.23
οἴκοθεν,8,0.0,91.24
ῥίον,8,0.0,91.24
ἔθειρα,8,0.0,91.24
τανηλεγής,8,0.0,91.24
ῥέπω,8,0.0,91.25
διαπρύσιος,8,0.0,91.25
Ἀγέλαος,8,0.0,91.25
Μελάνιππος,8,0.0,91.25
πρών,8,0.0,91.26
ἄπυρος,8,0.0,91.26
πηγός,8,0.0,91.26
μαλερός,8,0.0,91.26
ἀεργός,8,0.0,91.27
ἐχέφρων,8,0.0,91.27
μόγις,8,0.0,91.27
ἀμύντωρ,8,0.0,91.28
ἐπαινός,8,0.0,91.28
ἀπορρίπτω,8,0.0,91.28
γουνός,8,0.0,91.28
βαθύζωνος,8,0.0,91.29
ἄττα,8,0.0,91.29
ἅλαδε,8,0.0,91.29
γλυκερός,8,0.0,91.29
σῦριγξ,8,0.0,91.3
ταύρειος,8,0.0,91.3
ἄροτρον,8,0.0,91.3
ἐμμενής,8,0.0,91.3
τρέμω,8,0.0,91.31
μω~νυξ,8,0.0,91.31
φονή,8,0.0,91.31
ἔρσα,8,0.0,91.31
παραβαίνω,8,0.0,91.32
φίλτερος,8,0.0,91.32
ἀστεροπή,8,0.0,91.32
ἀνατρέχω,8,0.0,91.32
ἐφίζω,8,0.0,91.33
κωφός,8,0.0,91.33
ἀγοστός,8,0.0,91.33
ὠμηστής,8,0.0,91.34
ἀπαίνυμαι,8,0.0,91.34
ἀτέμβω,8,0.0,91.34
Κένταυρος,8,0.0,91.34
Ἀσιάδης,8,0.0,91.35
ἀπολείπω,8,0.0,91.35
θεσπιδαής,8,0.0,91.35
ἱππόκομος,8,0.0,91.35
ὅρος,8,0.0,91.36
κῆτος,8,0.0,91.36
περιμήκης,8,0.0,91.36
ἀρίγνωτος,8,0.0,91.36
δαλός,8,0.0,91.37
ἔχθω,8,0.0,91.37
τροία,8,0.0,91.37
ἐυστρεφής,8,0.0,91.37
γναθμός,8,0.0,91.38
ἐπελαύνω,8,0.0,91.38
τῆ,8,0.0,91.38
Περσεύς,8,0.0,91.38
ὑψίκομος,8,0.0,91.39
πηδάω,8,0.0,91.39
ἀλκτήρ,8,0.0,91.39
νεώτερος,8,0.0,91.4
προσδέρκομαι,8,0.0,91.4
καναχή,8,0.0,91.4
ἐρεύγομαι,8,0.0,91.4
ἀνθίστημι,8,0.0,91.41
ἀεικίζω,8,0.0,91.41
ἱκετεύω,8,0.0,91.41
ἰύζω,8,0.0,91.41
οὔπως,8,0.0,91.42
μαλθακός,8,0.0,91.42
πολύφρων,8,0.0,91.42
ἀνιάζω,8,0.0,91.42
τιμήεις,8,0.0,91.43
Ὠρίων,8,0.0,91.43
κόπρος,8,0.0,91.43
κατηρεφής,8,0.0,91.43
τρίβω,8,0.0,91.44
ἑνδέκατος,8,0.0,91.44
ἑσπέριος,8,0.0,91.44
κατακρύπτω,8,0.0,91.44
ἀμφιφορεύς,8,0.0,91.45
ἀριφραδής,8,0.0,91.45
τεχνάομαι,8,0.0,91.45
πρόσωθεν,8,0.0,91.46
μνῆμα,8,0.0,91.46
αἶνος,8,0.0,91.46
ταλαεργός,8,0.0,91.46
ἄσκοπος,8,0.0,91.47
ἁπλόος,8,0.0,91.47
ἀνάρσιος,8,0.0,91.47
λύσις,8,0.0,91.47
κλαυθμός,8,0.0,91.48
τέγος,8,0.0,91.48
ποτιπτύσσω,8,0.0,91.48
Ἀμφιτρίτη,8,0.0,91.48
πηδάλιον,8,0.0,91.49
ἀριθμός,8,0.0,91.49
πορθμός,8,0.0,91.49
βυσσοδομεύω,8,0.0,91.49
ἀμαυρός,8,0.0,91.5
ἐξαίρω,8,0.0,91.5
γαλήνη,8,0.0,91.5
ῥάκος,8,0.0,91.51
Δημόδοκος,8,0.0,91.51
Κυθέρεια,8,0.0,91.51
ἐκτίνω,8,0.0,91.51
πολυήρατος,8,0.0,91.52
Σειρήν,8,0.0,91.52
μαντεῖον,8,0.0,91.52
Θεοκλύμενος,8,0.0,91.52
ἐμπολάω,8,0.0,91.53
Πείραιος,8,0.0,91.53
καταισχύνω,8,0.0,91.53
θεόθεν,8,0.0,91.53
οὐλή,8,0.0,91.54
ἐντεῦθεν,8,0.0,91.54
ἐπισκοπέω,8,0.0,91.54
τερπνός,8,0.0,91.54
φάσμα,8,0.0,91.55
φαιδρός,8,0.0,91.55
Κιθαιρών,8,0.0,91.55
καρπόω,8,0.0,91.55
αὐχέω,8,0.0,91.56
δύσφρων,8,0.0,91.56
κλῄζω,8,0.0,91.56
ναυτίλος,8,0.0,91.57
ἄφιλος,8,0.0,91.57
προφωνέω,8,0.0,91.57
θανάσιμος,8,0.0,91.57
ἐποικτείρω,8,0.0,91.58
μάντευμα,8,0.0,91.58
παπαῖ,8,0.0,91.58
τόλμα,8,0.0,91.58
κατεύχομαι,8,0.0,91.59
πρεσβεύω,8,0.0,91.59
σμικρός,8,0.0,91.59
δυστυχέω,8,0.0,91.59
κυρόω,8,0.0,91.6
χλιδή,8,0.0,91.6
ἰή,8,0.0,91.6
ἀλάστωρ,8,0.0,91.6
καίνω,8,0.0,91.61
αἱμάσσω,8,0.0,91.61
περαίνω,8,0.0,91.61
ἠχώ,8,0.0,91.61
προσβλέπω,8,0.0,91.62
ζηλόω,8,0.0,91.62
ἐλλείπω,8,0.0,91.62
ἄπλατος,8,0.0,91.63
εὔνοια,8,0.0,91.63
μνήμη,8,0.0,91.63
λόγχη,8,0.0,91.63
πεῖρα,8,0.0,91.64
αὐξάνω,8,0.0,91.64
συμβαίνω,8,0.0,91.64
λάχος,8,0.0,91.64
ἥσυχος,8,0.0,91.65
προσέρχομαι,8,0.0,91.65
οὐκοῦν,8,0.0,91.65
προστάτης,8,0.0,91.65
σύνοιδα,8,0.0,91.66
Περσεφόνη,8,0.0,91.66
βαρύκτυπος,8,0.0,91.66
φροῦδος,8,0.0,91.66
σύναιμος,8,0.0,91.67
θεοπροπία,7,0.0,91.67
τριπλόος,7,0.0,91.67
εὐτείχεος,7,0.0,91.67
θεοείκελος,7,0.0,91.68
ἀλεγίζω,7,0.0,91.68
οὐτιδανός,7,0.0,91.68
ἀγορητής,7,0.0,91.68
ἄπιος,7,0.0,91.69
ὀτρηρός,7,0.0,91.69
μάκαρος,7,0.0,91.69
καταρρέζω,7,0.0,91.69
πολύστονος,7,0.0,91.69
οὐλοχύται,7,0.0,91.7
ἐπάρχω,7,0.0,91.7
̓ἀπόλλων,7,0.0,91.7
συμφράζομαι,7,0.0,91.7
δολομήτης,7,0.0,91.71
εὔκηλος,7,0.0,91.71
παρεῖπον,7,0.0,91.71
οἰνοχοέω,7,0.0,91.71
μέλισσα,7,0.0,91.72
ἄπρακτος,7,0.0,91.72
πα~ς,7,0.0,91.72
ἐπιδέω,7,0.0,91.72
πέσσω,7,0.0,91.72
νεοσσός,7,0.0,91.73
ἕκτος,7,0.0,91.73
περιίστημι,7,0.0,91.73
κατακαίω,7,0.0,91.73
ἕκαθεν,7,0.0,91.74
αἴγλη,7,0.0,91.74
ἀνθεμόεις,7,0.0,91.74
αἰπόλιον,7,0.0,91.74
πετρήεις,7,0.0,91.74
Λοκροί,7,0.0,91.75
Εὔβοια,7,0.0,91.75
περιτέλλομαι,7,0.0,91.75
Πετεώς,7,0.0,91.75
Σαλαμίς,7,0.0,91.76
Κόρινθος,7,0.0,91.76
Ἄδρηστος,7,0.0,91.76
ἐκλανθάνω,7,0.0,91.76
ἀγχιμαχητής,7,0.0,91.77
Σάμος,7,0.0,91.77
Φυλάκη,7,0.0,91.77
Πρωτεσίλαος,7,0.0,91.77
ἰατήρ,7,0.0,91.77
Πολυποίτης,7,0.0,91.78
εἰρήνη,7,0.0,91.78
κνημός,7,0.0,91.78
φθισήνωρ,7,0.0,91.78
Ἱππόθοος,7,0.0,91.79
γενέθλη,7,0.0,91.79
Φρύξ,7,0.0,91.79
ἐπαρκέω,7,0.0,91.79
Ἀντηνορίδης,7,0.0,91.8
ὤψ,7,0.0,91.8
δαήρ,7,0.0,91.8
ἄιδρις,7,0.0,91.8
νιφάς,7,0.0,91.8
ἔχθος,7,0.0,91.81
σκύζομαι,7,0.0,91.81
βιβρώσκω,7,0.0,91.81
διατρίβω,7,0.0,91.81
ἐυμμελίης,7,0.0,91.82
ὀιστεύω,7,0.0,91.82
βόειος,7,0.0,91.82
γύψ,7,0.0,91.82
παροίχομαι,7,0.0,91.82
κίνυμαι,7,0.0,91.83
Χρομίος,7,0.0,91.83
ἠνορέη,7,0.0,91.83
ἐνιπή,7,0.0,91.83
ἑπτάπυλος,7,0.0,91.84
μηκάομαι,7,0.0,91.84
Τριτογένεια,7,0.0,91.84
ὀκριόεις,7,0.0,91.84
ἀποσεύω,7,0.0,91.85
ἀπορούω,7,0.0,91.85
μιαιφόνος,7,0.0,91.85
ματάω,7,0.0,91.85
ὑπέχω,7,0.0,91.85
φάτνη,7,0.0,91.86
ἀλκί,7,0.0,91.86
μεθέπω,7,0.0,91.86
κρατερῶνυξ,7,0.0,91.86
ἀνήκεστος,7,0.0,91.87
ὀπίσσω,7,0.0,91.87
στεφανόω,7,0.0,91.87
βριθύς,7,0.0,91.87
τρήρων,7,0.0,91.88
ἐπιάχω,7,0.0,91.88
ποιμαίνω,7,0.0,91.88
̓ἀχαιός,7,0.0,91.88
ἀνατρέπω,7,0.0,91.88
πίναξ,7,0.0,91.89
στεφάνη,7,0.0,91.89
εὔχαλκος,7,0.0,91.89
ἑτεραλκής,7,0.0,91.89
ἐυ,7,0.0,91.9
κρεμάννυμι,7,0.0,91.9
ἐπίκλησις,7,0.0,91.9
βλοσυρός,7,0.0,91.9
ῥηξήνωρ,7,0.0,91.9
εἶλαρ,7,0.0,91.91
ὀρύσσω,7,0.0,91.91
δόρπος,7,0.0,91.91
μεταφωνέω,7,0.0,91.91
Τροίανδε,7,0.0,91.92
βαθύρροος,7,0.0,91.92
γέντο,7,0.0,91.92
ἀγαπήνωρ,7,0.0,91.92
ὀρυκτός,7,0.0,91.93
κομιδή,7,0.0,91.93
παλίντονος,7,0.0,91.93
κατόπισθεν,7,0.0,91.93
Γοργώ,7,0.0,91.93
αἰπός,7,0.0,91.94
ἐξανύω,7,0.0,91.94
μέρμερος,7,0.0,91.94
κύντερος,7,0.0,91.94
πρωί,7,0.0,91.95
φύζα,7,0.0,91.95
ὁμῆλιξ,7,0.0,91.95
ἠμάτιος,7,0.0,91.95
ἐπιδίδωμι,7,0.0,91.96
εὐφημέω,7,0.0,91.96
σίαλος,7,0.0,91.96
μαραίνω,7,0.0,91.96
ἐπαίρω,7,0.0,91.96
ἄυπνος,7,0.0,91.97
πρόδομος,7,0.0,91.97
ἀργιόδους,7,0.0,91.97
λιτανεύω,7,0.0,91.97
Τρωικός,7,0.0,91.98
ἀπόπροθεν,7,0.0,91.98
ἀσκηθής,7,0.0,91.98
ἐπικρατέω,7,0.0,91.98
ἄδμητος,7,0.0,91.98
Δόλων,7,0.0,91.99
προφερής,7,0.0,91.99
ἐλάσσων,7,0.0,91.99
Ἶλος,7,0.0,91.99
διεῖπον,7,0.0,92.0
δωρέω,7,0.0,92.0
ἀπονίζω,7,0.0,92.0
χαλκοβαρής,7,0.0,92.0
ἔγκατα,7,0.0,92.01
πολύπλαγκτος,7,0.0,92.01
βριαρός,7,0.0,92.01
ἀνέλκω,7,0.0,92.01
γένυς,7,0.0,92.01
ὑπαλύσκω,7,0.0,92.02
ῥόπαλον,7,0.0,92.02
τυρός,7,0.0,92.02
δίψα,7,0.0,92.02
ἐννύχιος,7,0.0,92.03
ἀγελαῖος,7,0.0,92.03
Πυλόνδε,7,0.0,92.03
κρημνός,7,0.0,92.03
νώνυμνος,7,0.0,92.04
Ἀλκάθοος,7,0.0,92.04
Λύκιος,7,0.0,92.04
δηριάομαι,7,0.0,92.04
ἐπαραρίσκω,7,0.0,92.04
ἄλυτος,7,0.0,92.05
κρυερός,7,0.0,92.05
ἐρισθενής,7,0.0,92.05
καυλός,7,0.0,92.05
λαιμός,7,0.0,92.06
Δευκαλίων,7,0.0,92.06
γάνυμαι,7,0.0,92.06
ὀρχηθμός,7,0.0,92.06
ὀρχηστύς,7,0.0,92.06
στέφανος,7,0.0,92.07
στείνω,7,0.0,92.07
ὁρμίζω,7,0.0,92.07
τολυπεύω,7,0.0,92.07
ὄρχατος,7,0.0,92.08
πλόκαμος,7,0.0,92.08
γένεσις,7,0.0,92.08
καλλιπλόκαμος,7,0.0,92.08
κείω,7,0.0,92.09
τανυήκης,7,0.0,92.09
ἰσχάνω,7,0.0,92.09
κλύζω,7,0.0,92.09
ἄκμων,7,0.0,92.09
ἔνεροι,7,0.0,92.1
στάθμη,7,0.0,92.1
Διόθεν,7,0.0,92.1
Λαοδάμας,7,0.0,92.1
ἐντρέπω,7,0.0,92.11
ἐπικρατής,7,0.0,92.11
χηλός,7,0.0,92.11
ὄπις,7,0.0,92.11
σχεδόθεν,7,0.0,92.12
ἔρνος,7,0.0,92.12
βρύω,7,0.0,92.12
βόθρος,7,0.0,92.12
ἐπίσχω,7,0.0,92.12
ἀπέρχομαι,7,0.0,92.13
φλεγέθω,7,0.0,92.13
ἐξαίφνης,7,0.0,92.13
περιπέλομαι,7,0.0,92.13
ἄστυδε,7,0.0,92.14
ἄγκος,7,0.0,92.14
ἐρευνάω,7,0.0,92.14
ἄλειφαρ,7,0.0,92.14
ἀράω,7,0.0,92.14
ὑμέναιος,7,0.0,92.15
Κήρ,7,0.0,92.15
ἀγκάλη,7,0.0,92.15
σηκός,7,0.0,92.15
αὐδήεις,7,0.0,92.16
παγχάλκεος,7,0.0,92.16
Πολύδωρος,7,0.0,92.16
ὦνος,7,0.0,92.16
τέτρατος,7,0.0,92.17
οἶδμα,7,0.0,92.17
συφορβός,7,0.0,92.17
τηλεδαπός,7,0.0,92.17
οἴκτιστος,7,0.0,92.17
ἁρμονία,7,0.0,92.18
ἄλαστος,7,0.0,92.18
ἀμφαφάω,7,0.0,92.18
καλύπτρα,7,0.0,92.18
παρελαύνω,7,0.0,92.19
ἀπόπροθι,7,0.0,92.19
σίνομαι,7,0.0,92.19
κάλυμμα,7,0.0,92.19
Τροίαθεν,7,0.0,92.2
ἐγκονέω,7,0.0,92.2
ἀμφίρυτος,7,0.0,92.2
ἔκτοθεν,7,0.0,92.2
πόθι,7,0.0,92.2
φιλήρετμος,7,0.0,92.21
σπεῖρον,7,0.0,92.21
σκιάω,7,0.0,92.21
πλόος,7,0.0,92.21
φώκη,7,0.0,92.22
ἅλμη,7,0.0,92.22
τρόπις,7,0.0,92.22
ἀσπαστός,7,0.0,92.22
εὐφροσύνη,7,0.0,92.22
ἀνακαίω,7,0.0,92.23
ὄγχνη,7,0.0,92.23
μνήμων,7,0.0,92.23
ἀλαός,7,0.0,92.23
τοξάζομαι,7,0.0,92.24
ὥριος,7,0.0,92.24
παλαίφατος,7,0.0,92.24
ἠχέω,7,0.0,92.24
πετραῖος,7,0.0,92.25
τροπή,7,0.0,92.25
μάργος,7,0.0,92.25
ἄπτερος,7,0.0,92.25
ἀναμένω,7,0.0,92.25
οἶστρος,7,0.0,92.26
ὑπάρχω,7,0.0,92.26
παραστατέω,7,0.0,92.26
Πάν,7,0.0,92.26
δυνατός,7,0.0,92.27
λοίσθιος,7,0.0,92.27
στόμιον,7,0.0,92.27
πτηνός,7,0.0,92.27
μογερός,7,0.0,92.28
προσεννέπω,7,0.0,92.28
ψέγω,7,0.0,92.28
θυτήρ,7,0.0,92.28
σεβίζω,7,0.0,92.28
πληρόω,7,0.0,92.29
τελευταῖος,7,0.0,92.29
κῶλον,7,0.0,92.29
τριβή,7,0.0,92.29
ἀγώνιος,7,0.0,92.3
ἔσθημα,7,0.0,92.3
σύντομος,7,0.0,92.3
πρόνοια,7,0.0,92.3
γένεθλον,7,0.0,92.31
μεταίτιος,7,0.0,92.31
ἐξεπίσταμαι,7,0.0,92.31
ἄνωθεν,7,0.0,92.31
ξένη,7,0.0,92.31
ἀποστατέω,7,0.0,92.32
θῦμα,7,0.0,92.32
θεσπίζω,7,0.0,92.32
ἄπειρος,7,0.0,92.32
δικαστής,7,0.0,92.33
ἄσημος,7,0.0,92.33
συνάπτω,7,0.0,92.33
νέρτερος,7,0.0,92.33
σύνοικος,7,0.0,92.33
φρουρέω,7,0.0,92.34
αὐθαδία,7,0.0,92.34
διδάσκαλος,7,0.0,92.34
ἔα,7,0.0,92.34
λύμη,7,0.0,92.35
θακέω,7,0.0,92.35
ἐκποδών,7,0.0,92.35
στέγω,7,0.0,92.35
συμπίτνω,7,0.0,92.36
γράμμα,7,0.0,92.36
ἰσχύω,7,0.0,92.36
πλάνη,7,0.0,92.36
φθέγμα,7,0.0,92.36
δυσδαίμων,7,0.0,92.37
στενάζω,7,0.0,92.37
ἄφυκτος,7,0.0,92.37
καινός,7,0.0,92.37
αἰσθάνομαι,7,0.0,92.38
πέρσης,7,0.0,92.38
προσπίπτω,7,0.0,92.38
πρᾶγος,7,0.0,92.38
σκληρός,7,0.0,92.39
πολύπονος,7,0.0,92.39
ἐχθίων,7,0.0,92.39
ὄχθος,7,0.0,92.39
οὐδαμοῦ,7,0.0,92.39
οἶ,7,0.0,92.4
σκηνή,7,0.0,92.4
μύσος,7,0.0,92.4
ἀδάματος,7,0.0,92.4
εὐσέβεια,7,0.0,92.41
ἥκιστος,7,0.0,92.41
ἔχιδνα,7,0.0,92.41
ἀδάμας,7,0.0,92.41
Ἑκάτη,7,0.0,92.41
ἄδηλος,7,0.0,92.42
ὡραῖος,7,0.0,92.42
καὶ,7,0.0,92.42
Κελεός,7,0.0,92.42
Τένεδος,6,0.0,92.43
ἀπονοστέω,6,0.0,92.43
ἐπιμέμφομαι,6,0.0,92.43
Κλυταιμνήστρη,6,0.0,92.43
ʽἑκάεργος,6,0.0,92.43
ἀναίδεια,6,0.0,92.44
κυνώπης,6,0.0,92.44
ἄφενος,6,0.0,92.44
λωβάομαι,6,0.0,92.44
φυσάω,6,0.0,92.44
Θησεύς,6,0.0,92.45
ὁμίχλη,6,0.0,92.45
ἐξαυδάω,6,0.0,92.45
ὑπολύω,6,0.0,92.45
ἀδάκρυτος,6,0.0,92.45
χαλκοβατής,6,0.0,92.46
περιφραδής,6,0.0,92.46
ἐπιστέφω,6,0.0,92.46
σκαιός,6,0.0,92.46
ἐπιγνάμπτω,6,0.0,92.46
ἐνδύω,6,0.0,92.47
πλήξιππος,6,0.0,92.47
δυσκλεής,6,0.0,92.47
Εὖρος,6,0.0,92.47
λήιον,6,0.0,92.47
ἀπόλεμος,6,0.0,92.47
ἰδνόομαι,6,0.0,92.48
ἀπομόργνυμι,6,0.0,92.48
ἐλεγχής,6,0.0,92.48
δαφοινός,6,0.0,92.48
τρίζω,6,0.0,92.48
κοναβέω,6,0.0,92.49
ἀστεμφής,6,0.0,92.49
ἀστράπτω,6,0.0,92.49
αὐτόματος,6,0.0,92.49
ἀναβάλλω,6,0.0,92.49
διασεύομαι,6,0.0,92.5
μυῖα,6,0.0,92.5
πέραν,6,0.0,92.5
Μηκιστεύς,6,0.0,92.5
κυδιάω,6,0.0,92.5
προθυμία,6,0.0,92.51
Κεφαλλήν,6,0.0,92.51
Πλευρών,6,0.0,92.51
ὀλοόφρων,6,0.0,92.51
δίσκος,6,0.0,92.51
ἐρέπτομαι,6,0.0,92.52
Πολίτης,6,0.0,92.52
Ἀξιός,6,0.0,92.52
Παφλαγών,6,0.0,92.52
προκαλίζομαι,6,0.0,92.52
κεραός,6,0.0,92.53
ἄγαμος,6,0.0,92.53
κίθαρις,6,0.0,92.53
ἄριστον,6,0.0,92.53
δίπλαξ,6,0.0,92.53
ἀργεννός,6,0.0,92.54
στρατόω,6,0.0,92.54
Ἀμαζών,6,0.0,92.54
μεδέων,6,0.0,92.54
ἵππουρις,6,0.0,92.54
θάμβος,6,0.0,92.55
ἐπιστρέφω,6,0.0,92.55
ἐπιδινέω,6,0.0,92.55
εὐώδης,6,0.0,92.55
ἠπεροπεύω,6,0.0,92.55
ἀφραδής,6,0.0,92.56
τρητός,6,0.0,92.56
ἐκδίδωμι,6,0.0,92.56
Ἥβη,6,0.0,92.56
ἀσπερχές,6,0.0,92.56
λοιβή,6,0.0,92.57
ἐπιπροίημι,6,0.0,92.57
πρωτόγονος,6,0.0,92.57
ἐπιγράφω,6,0.0,92.57
μενέλαος,6,0.0,92.57
ὑψίζυγος,6,0.0,92.57
χαλκεύς,6,0.0,92.58
Χείρων,6,0.0,92.58
ἰωή,6,0.0,92.58
ἀνεμώλιος,6,0.0,92.58
μεταμώνιος,6,0.0,92.58
ἀθλεύω,6,0.0,92.59
ἀζηχής,6,0.0,92.59
Δεῖμος,6,0.0,92.59
ξυστόν,6,0.0,92.59
ἀποπνέω,6,0.0,92.59
ὀπωρινός,6,0.0,92.6
θήρα,6,0.0,92.6
γνύξ,6,0.0,92.6
Θόων,6,0.0,92.6
ξύλοχος,6,0.0,92.6
ἅδην,6,0.0,92.61
πάσσαλος,6,0.0,92.61
ἄχθομαι,6,0.0,92.61
μητρυιά,6,0.0,92.61
αἴσυλος,6,0.0,92.61
οἰκεύς,6,0.0,92.62
ἀραιός,6,0.0,92.62
κύρμα,6,0.0,92.62
ἐπιμίσγω,6,0.0,92.62
μεθίστημι,6,0.0,92.62
ἐπιπνέω,6,0.0,92.63
ἐπίσωτρον,6,0.0,92.63
ῥυμός,6,0.0,92.63
πρυλέες,6,0.0,92.63
οἰχνέω,6,0.0,92.63
ἀναψύχω,6,0.0,92.64
μαχητής,6,0.0,92.64
καῦμα,6,0.0,92.64
ἰάομαι,6,0.0,92.64
ἐξαπόλλυμι,6,0.0,92.64
ἐπιβάλλω,6,0.0,92.65
ἄκρις,6,0.0,92.65
τιθήνη,6,0.0,92.65
Προῖτος,6,0.0,92.65
θυμοφθόρος,6,0.0,92.65
μνηστός,6,0.0,92.66
θύος,6,0.0,92.66
ἀνανεύω,6,0.0,92.66
ἕπω,6,0.0,92.66
ἀγαπητός,6,0.0,92.66
ἐρινεός,6,0.0,92.66
ἀεκαζόμενος,6,0.0,92.67
χυτός,6,0.0,92.67
ἐυρρεής,6,0.0,92.67
ἠθεῖος,6,0.0,92.67
ἀειγενέτης,6,0.0,92.67
μόθος,6,0.0,92.68
στενωπός,6,0.0,92.68
περονάω,6,0.0,92.68
μήκιστος,6,0.0,92.68
θυμοβόρος,6,0.0,92.68
νέρθε,6,0.0,92.69
ἀφαυρός,6,0.0,92.69
ἀμφαδόν,6,0.0,92.69
ὑποκρίνομαι,6,0.0,92.69
βρότος,6,0.0,92.69
κροκόπεπλος,6,0.0,92.7
Γάργαρον,6,0.0,92.7
Νηληιάδης,6,0.0,92.7
βροντάω,6,0.0,92.7
κῆπος,6,0.0,92.7
βλεμεαίνω,6,0.0,92.71
Εὐρυσθεύς,6,0.0,92.71
πολύπτυχος,6,0.0,92.71
ἐνθένδε,6,0.0,92.71
εὔθρονος,6,0.0,92.71
Λέσβος,6,0.0,92.72
ἀποκόπτω,6,0.0,92.72
ἐξαπαφίσκω,6,0.0,92.72
μαίομαι,6,0.0,92.72
