Word,Count,Percentage of total,Cumulative percentage of total
ὠμός,17,0.01,88.52
Μιρός,17,0.01,88.53
χοίρειος,17,0.01,88.54
ἀπράγμων,17,0.01,88.56
Κεράμειος,17,0.01,88.57
πλατύς,17,0.01,88.58
συνήγορος,17,0.01,88.59
ἀνάδοχος,17,0.01,88.6
ἀντίτυπος,17,0.01,88.62
ἐνοίκειος,17,0.01,88.63
ὑποθηκιμαῖος,17,0.01,88.64
πρωτότυπος,17,0.01,88.65
Ἀττικός,17,0.01,88.66
ἐγγυητός,17,0.01,88.68
ἀννωνικός,17,0.01,88.69
ἀχρεῖος,17,0.01,88.7
ἀλληλανάδοχος,17,0.01,88.71
ἰουδαῖος,17,0.01,88.72
ὑποτίτθιος,16,0.01,88.73
ἡμός,16,0.01,88.75
πύρινος,16,0.01,88.76
παμπολύς,16,0.01,88.77
ὠνητός,16,0.01,88.78
διπύργιος,16,0.01,88.79
ἰσομερής,16,0.01,88.8
ἐξωτικός,16,0.01,88.81
τετρασσός,16,0.01,88.82
πυκνός,16,0.01,88.84
ἥμερος,16,0.01,88.85
ὀνηλατικός,16,0.01,88.86
σίτινος,16,0.01,88.87
ὀνήλατος,16,0.01,88.88
τρίχινος,16,0.01,88.89
στενός,16,0.01,88.9
φιλόχριστος,16,0.01,88.92
λυσιτελής,16,0.01,88.93
ἀστικός,16,0.01,88.94
ὀξύς,16,0.01,88.95
ἐμβόλιμος,16,0.01,88.96
παιδικός,16,0.01,88.97
εὐγνώμων,16,0.01,88.98
ἄκαρπος,16,0.01,88.99
αὐτοκράτωρ,16,0.01,89.01
Πύπιος,16,0.01,89.02
Σενεκιανός,15,0.01,89.03
καλάινος,15,0.01,89.04
Ἀλθαιεύς,15,0.01,89.05
εὔωνος,15,0.01,89.06
Κρητικός,15,0.01,89.07
προκτητικός,15,0.01,89.08
ἀληθινός,15,0.01,89.09
πλατυπρόσωπος,15,0.01,89.1
ἱερευτικός,15,0.01,89.11
μαλακός,15,0.01,89.12
ὁμότιμος,15,0.01,89.13
μισοπόνηρος,15,0.01,89.14
ὑποχείριος,15,0.01,89.15
κόκκινος,15,0.01,89.17
ἀνεύθυνος,15,0.01,89.18
τεσσαρεσκαιδεκαετής,15,0.01,89.19
Σωσικοσμεῖος,15,0.01,89.2
λιχανός,15,0.01,89.21
Ποιμενικός,15,0.01,89.22
οἰκιακός,15,0.01,89.23
ἰδιόχειρος,15,0.01,89.24
ἐπαρχικός,15,0.01,89.25
Ἀφροδίσιος,15,0.01,89.26
ἀγοραῖος,15,0.01,89.27
αἰσχρός,15,0.01,89.28
σακκοφορικός,15,0.01,89.29
ἀρχοντικός,15,0.01,89.3
εὐώδης,15,0.01,89.31
πατητός,15,0.01,89.32
ἀμετάθετος,15,0.01,89.33
Εὐρωπαῖος,15,0.01,89.35
μητροπολιτικός,15,0.01,89.36
ἀκακούργητος,15,0.01,89.37
κούριος,15,0.01,89.38
ἀβαρής,14,0.01,89.39
ἄπρακτος,14,0.01,89.4
νομαρχικός,14,0.01,89.41
λίμιτος,14,0.01,89.42
προσφιλής,14,0.01,89.43
φοινίκινος,14,0.01,89.44
δωδεκάμηνος,14,0.01,89.45
συνκολλήσιμος,14,0.01,89.46
Ἄρειος,14,0.01,89.47
Χηνοβοσκός,14,0.01,89.48
ἀκαταχρημάτιστος,14,0.01,89.49
ἀναδενδραδικός,14,0.01,89.5
Μακεδών,14,0.01,89.51
ἔνθεσμος,14,0.01,89.52
Μιλήσιος,14,0.01,89.53
προγενής,14,0.01,89.54
κατόχιμος,14,0.01,89.55
ζητέω,14,0.01,89.55
ἄδηλος,14,0.01,89.56
μήκιστος,14,0.01,89.57
αὐτοτελής,14,0.01,89.58
κυριευτικός,14,0.01,89.59
σακκοφόρος,14,0.01,89.6
ἔμφορος,14,0.01,89.61
πλαστός,14,0.01,89.62
φιλικός,14,0.01,89.63
ἀμεταμίσθωτος,14,0.01,89.64
ἀναυτούργητος,14,0.01,89.65
εὔμοιρος,14,0.01,89.66
ἐπίγονος,14,0.01,89.67
ἐπαντλητός,14,0.01,89.68
λαξός,14,0.01,89.69
ἐκλεκτός,14,0.01,89.7
Λευκόγιος,14,0.01,89.71
κοινωνιμαῖος,14,0.01,89.72
σχιστός,14,0.01,89.73
κατάγραφος,14,0.01,89.74
εἰλικρινής,14,0.01,89.75
ἀμετάτρεπτος,14,0.01,89.76
Ἅγιος,14,0.01,89.77
μνήμων,13,0.01,89.78
δοκίμιος,13,0.01,89.79
ἁγνευτικός,13,0.01,89.8
Ἀπριανός,13,0.01,89.81
σαφής,13,0.01,89.82
ἄσυλος,13,0.01,89.83
ἀγορανόμιος,13,0.01,89.84
εὐθύρινος,13,0.01,89.85
φιλάδελφος,13,0.01,89.85
μήδε,13,0.01,89.86
χωρικός,13,0.01,89.87
ἄγαμος,13,0.01,89.88
πορθμικός,13,0.01,89.89
ἐπιτροπικός,13,0.01,89.9
ἄμεμπτος,13,0.01,89.91
Ἑλλήνιος,13,0.01,89.92
Μάρτιος,13,0.01,89.93
πλωτός,13,0.01,89.94
ἀσφάλειος,13,0.01,89.95
ἀνείσπρακτος,13,0.01,89.96
μητρῷος,13,0.01,89.97
Ἁδριάνειος,13,0.01,89.97
θεοστεφής,13,0.01,89.98
ἀγνώμων,13,0.01,89.99
ἰσότυπος,13,0.01,90.0
τιμάξιος,13,0.01,90.01
ἁλιευτικός,13,0.01,90.02
ὕφαμμος,13,0.01,90.03
ἀνάλογος,13,0.01,90.04
ὁλόγραφος,13,0.01,90.05
δουκικός,13,0.01,90.06
περίμετρος,13,0.01,90.07
σύνοφρυς,13,0.01,90.08
ἀνόσιος,13,0.01,90.08
Διονυσοδωριανός,13,0.01,90.09
ταλαίπωρος,13,0.01,90.1
ἐπικάρσιος,13,0.01,90.11
ἐπιεικής,13,0.01,90.12
Ἀράβιος,13,0.01,90.13
πρυτανικός,13,0.01,90.14
ἀνυπεύθυνος,13,0.01,90.15
δεκάρουρος,13,0.01,90.16
ετής,13,0.01,90.17
προικῷος,13,0.01,90.18
ἐφέτειος,13,0.01,90.19
γαλαθηνός,13,0.01,90.19
ποσός,13,0.01,90.2
Ἐλπιδιανός,13,0.01,90.21
ἐπίτριτος,13,0.01,90.22
ἐνώμοτος,13,0.01,90.23
ἐκχωρητικός,13,0.01,90.24
τριβακός,13,0.01,90.25
βαδιστικός,13,0.01,90.26
Ἄπιος,13,0.01,90.27
ἐπισινής,13,0.01,90.28
ἁγνός,13,0.01,90.29
Ἀραβικός,12,0.01,90.29
γενέσιος,12,0.01,90.3
πικρός,12,0.01,90.31
χήρα,12,0.01,90.32
ἄσκυλτος,12,0.01,90.33
ἀλλόφυλος,12,0.01,90.34
ὁλοσχερής,12,0.01,90.35
ὕστερον,12,0.01,90.35
θρεπτός,12,0.01,90.36
σιτηρός,12,0.01,90.37
πάτριος,12,0.01,90.38
Ξανθικός,12,0.01,90.39
πλάγιος,12,0.01,90.4
πολυχρόνιος,12,0.01,90.4
ἀκληρονόμητος,12,0.01,90.41
ἐφέστιος,12,0.01,90.42
μάταιος,12,0.01,90.43
χυτός,12,0.01,90.44
κοινόβιος,12,0.01,90.45
ἔξοχος,12,0.01,90.46
ἑπτακισχίλιοι,12,0.01,90.46
νεαρός,12,0.01,90.47
φιλότιμος,12,0.01,90.48
ὑποδεής,12,0.01,90.49
ὕπτιος,12,0.01,90.5
Λινύφειος,12,0.01,90.51
πεντώβολος,12,0.01,90.51
ὁλοκόσσινος,12,0.01,90.52
αἰχμάλωτος,12,0.01,90.53
εὐμενής,12,0.01,90.54
Θεογονίς,12,0.01,90.55
παρένθετος,12,0.01,90.56
ἐμφυτευτικός,12,0.01,90.57
πρακτορικός,12,0.01,90.57
εἰκοστοτέταρτος,12,0.01,90.58
χειρικός,12,0.01,90.59
Σεουηριανός,12,0.01,90.6
ἀρσατικός,12,0.01,90.61
οὐλής,12,0.01,90.62
ποικίλος,12,0.01,90.63
μωρός,12,0.01,90.63
παππικός,11,0.01,90.64
δίπτυχος,11,0.01,90.65
ἀγεώργητος,11,0.01,90.66
ψευδής,11,0.01,90.66
ἑξαετής,11,0.01,90.67
ὑγρός,11,0.01,90.68
τεσσαρακαιδέκατος,11,0.01,90.69
ἐνχώριος,11,0.01,90.7
ἐπίκοινος,11,0.01,90.7
ἀναίτιος,11,0.01,90.71
φορτικός,11,0.01,90.72
ἐμβαδικός,11,0.01,90.73
βοϊκός,11,0.01,90.73
αὐτής,11,0.01,90.74
Λουριανός,11,0.01,90.75
Κερηνίς,11,0.01,90.76
ἰτέινος,11,0.01,90.77
Φλάυιος,11,0.01,90.77
ἀναίτητος,11,0.01,90.78
μία,11,0.01,90.79
διοικητικός,11,0.01,90.8
ποιός,11,0.01,90.8
Αὐγουσταμνικός,11,0.01,90.81
διάψιλος,11,0.01,90.82
ταριχευτός,11,0.01,90.83
ἡμέριος,11,0.01,90.84
ὀστράκινος,11,0.01,90.84
εὔκαιρος,11,0.01,90.85
Τεβτύς,11,0.01,90.86
θυρουρός,11,0.01,90.87
ἀμετάβλητος,11,0.01,90.87
ἑξηκοντάρουρος,11,0.01,90.88
ἀγελικός,11,0.01,90.89
ναυλώσιμος,11,0.01,90.9
ἑπτάμετρος,11,0.01,90.91
εἰκοσιτέσσαρες,11,0.01,90.91
πτολεμαικός,11,0.01,90.92
ἄκριτος,11,0.01,90.93
ἀνατολικός,11,0.01,90.94
παστοφόριος,11,0.01,90.94
Αὐγουστάλιος,11,0.01,90.95
σεβένινος,11,0.01,90.96
καταδεής,11,0.01,90.97
ἀοίκητος,11,0.01,90.98
δίμνωος,11,0.01,90.98
διάρταβος,11,0.01,90.99
ἰσότιμος,11,0.01,91.0
αὐγουστάλιος,11,0.01,91.01
ἀγοραστικός,11,0.01,91.01
ἀποστασίου,11,0.01,91.02
φαλακρός,11,0.01,91.03
καρτός,11,0.01,91.04
ὀψίτερος,10,0.01,91.04
στράτιος,10,0.01,91.05
ταριχηρός,10,0.01,91.06
παγανικός,10,0.01,91.07
ἄμισθος,10,0.01,91.07
κτηνότροφος,10,0.01,91.08
σύμφυτος,10,0.01,91.09
ἔμπειρος,10,0.01,91.09
Ἀνθιανός,10,0.01,91.1
πυρικός,10,0.01,91.11
Ἀμμώνιος,10,0.01,91.12
καθάρειος,10,0.01,91.12
συμφανής,10,0.01,91.13
σύντροφος,10,0.01,91.14
τριωβολεῖος,10,0.01,91.14
ἀποκληρόνομος,10,0.01,91.15
εὔθυμος,10,0.01,91.16
ἄπειρος,10,0.01,91.16
ἐνφανής,10,0.01,91.17
τριετής,10,0.01,91.18
εὐπειθής,10,0.01,91.19
πανελεήμων,10,0.01,91.19
σκληρός,10,0.01,91.2
διπλάσιος,10,0.01,91.21
ἄνομος,10,0.01,91.21
ἀνύβριστος,10,0.01,91.22
ἀνεπιτήδειος,10,0.01,91.23
θέρειος,10,0.01,91.24
ἄποικος,10,0.01,91.24
Αἰγυπτιακός,10,0.01,91.25
ῥόδινος,10,0.01,91.26
ἑξαχους,10,0.01,91.26
καταμήνιος,10,0.01,91.27
Θις,10,0.01,91.28
τυραννικός,10,0.01,91.28
ἁδρός,10,0.01,91.29
μουσικός,10,0.01,91.3
αὐθάδης,10,0.01,91.31
σύντομος,10,0.01,91.31
ποταμοφόρητος,10,0.01,91.32
Νεοκόσμιος,10,0.01,91.33
Τύριος,10,0.01,91.33
κλαστόθριξ,10,0.01,91.34
μής,10,0.01,91.35
Φιλωτερίς,10,0.01,91.36
Ἀσπένδιος,10,0.01,91.36
Φιλάγρις,10,0.01,91.37
Κερκός,10,0.01,91.38
κυρός,10,0.01,91.38
Ὀξυρυγχιτικός,10,0.01,91.39
παχύς,10,0.01,91.4
ὀβρυζιακός,10,0.01,91.4
ὕψιστος,10,0.01,91.41
βύσσινος,10,0.01,91.42
Ῥόδιος,10,0.01,91.43
ἀναμφίβολος,10,0.01,91.43
ἐπίλεκτος,10,0.01,91.44
Ἐφείπ,10,0.01,91.45
ἱλαρός,10,0.01,91.45
ἀνεπίληπτος,10,0.01,91.46
ποτάμιος,10,0.01,91.47
κόλοβος,10,0.01,91.48
Μυσορμιτικός,10,0.01,91.48
δρομωνάριος,10,0.01,91.49
πολυτελής,10,0.01,91.5
προσγενής,10,0.01,91.5
εὔνους,10,0.01,91.51
ἐλευθερικός,10,0.01,91.52
τετάρτιος,10,0.01,91.52
ἐδαφικός,9,0.01,91.53
Πατρός,9,0.01,91.54
Νερώνειος,9,0.01,91.54
Ἀρσινοιτικός,9,0.01,91.55
φοινικικός,9,0.01,91.56
μονόξυλος,9,0.01,91.56
βαρβαρικός,9,0.01,91.57
ἐπιστρεφής,9,0.01,91.58
κοῖλος,9,0.01,91.58
πρατός,9,0.01,91.59
ἐνδομενικός,9,0.01,91.59
πραγματευτικός,9,0.01,91.6
στεγνός,9,0.01,91.61
κλινήρης,9,0.01,91.61
ἐπίλοιπος,9,0.01,91.62
Κροκοδίλος,9,0.01,91.63
παρεπίδημος,9,0.01,91.63
πρόσκαιρος,9,0.01,91.64
ἀμίμητος,9,0.01,91.65
ἀπρόσκοπος,9,0.01,91.65
κνήκινος,9,0.01,91.66
θαυμαστός,9,0.01,91.66
ὑλιστός,9,0.01,91.67
στεφανήφορος,9,0.01,91.68
μιός,9,0.01,91.68
ἐπίσταθμος,9,0.01,91.69
ἐξηγητικός,9,0.01,91.7
Ὀλύμπιος,9,0.01,91.7
ἐγχώριος,9,0.01,91.71
Συρακούσιος,9,0.01,91.72
ἀμπέλινος,9,0.01,91.72
ἰσχνός,9,0.01,91.73
Μεσωρός,9,0.01,91.73
ἐργατικός,9,0.01,91.74
δανειακός,9,0.01,91.75
φρικτός,9,0.01,91.75
κατακλινής,9,0.01,91.76
τετραγραμμιαῖος,9,0.01,91.77
δέξιμος,9,0.01,91.77
Ἀμμωνιακός,9,0.01,91.78
νηρός,9,0.01,91.78
Μεμνόνιος,9,0.01,91.79
ἐννεακαιεικοσιχοίνικος,9,0.01,91.8
Ἰτουραῖος,9,0.01,91.8
γυμνικός,9,0.01,91.81
ὄψιος,9,0.01,91.82
πορευτός,9,0.01,91.82
κρυπτός,9,0.01,91.83
ἱππάς,9,0.01,91.84
ἁλουργός,9,0.01,91.84
κυλλός,9,0.01,91.85
χρηματιστικός,9,0.01,91.85
ἀναπόδοτος,9,0.01,91.86
τριακόστεκτος,9,0.01,91.87
προστατικός,9,0.01,91.87
περιπολιστικός,9,0.01,91.88
Φ́ρε,9,0.01,91.89
Μαικηναιτιανός,8,0.01,91.89
ἔνγονος,8,0.01,91.9
ἐρίκινος,8,0.01,91.9
χλωροφόρος,8,0.01,91.91
δευτεροβόλος,8,0.01,91.91
Ἰουδαικός,8,0.01,91.92
ἐνγενής,8,0.01,91.93
χρηματικός,8,0.01,91.93
τρυφερός,8,0.01,91.94
κεφαλωτός,8,0.01,91.94
ἡμερήσιος,8,0.01,91.95
κριθικός,8,0.01,91.95
ἀσεβής,8,0.01,91.96
εὐεργέτις,8,0.01,91.97
χρωμάτινος,8,0.01,91.97
Κῷος,8,0.01,91.98
Βοιώτιος,8,0.01,91.98
ἀχυρικός,8,0.01,91.99
ἐθνικός,8,0.01,91.99
ἀγένητος,8,0.01,92.0
μοχθηρός,8,0.01,92.01
ἄσπερμος,8,0.01,92.01
ὁμώνυμος,8,0.01,92.02
μεταλλικός,8,0.01,92.02
Τραϊανός,8,0.01,92.03
ῥιψοκίνδυνος,8,0.01,92.03
τριπλόος,8,0.01,92.04
Μάγνης,8,0.01,92.04
ἄσχολος,8,0.01,92.05
Θεοξενίς,8,0.01,92.06
ἔνθεος,8,0.01,92.06
ἀείμνηστος,8,0.01,92.07
αὐθωρός,8,0.01,92.07
Ἀπρίλιος,8,0.01,92.08
ταπεινός,8,0.01,92.08
εὐεργετικός,8,0.01,92.09
Ἀργιάς,8,0.01,92.1
μυόχρωμος,8,0.01,92.1
φώσφορος,8,0.01,92.11
φοβερός,8,0.01,92.11
φοινίκιος,8,0.01,92.12
ἔκαστος,8,0.01,92.12
πράξιμος,8,0.01,92.13
ἐγκρατής,8,0.01,92.14
νωτοφόρος,8,0.01,92.14
σύκινος,8,0.01,92.15
ῥᾴδιος,8,0.01,92.15
λόχιος,8,0.01,92.16
ὀρφανικός,8,0.01,92.16
Ὀσειραντινόειος,8,0.01,92.17
ἀὐτός,8,0.01,92.17
προσκυνητός,8,0.01,92.18
Ζήνειος,8,0.01,92.19
τετραχοινικός,8,0.01,92.19
ὀνύχινος,8,0.01,92.2
ζυτικός,8,0.01,92.2
Ἀχαιός,8,0.01,92.21
οἰκετικός,8,0.01,92.21
Καλανδός,8,0.01,92.22
ἑκατοστιαῖος,8,0.01,92.23
ἀσύγκριτος,8,0.01,92.23
Σαράπειος,8,0.01,92.24
προάστιος,8,0.01,92.24
Ἀργεῖος,8,0.01,92.25
τετρωβόλειος,8,0.01,92.25
ἀνεπιεικής,8,0.01,92.26
Θεσμοφόρειος,8,0.01,92.27
ἄτακτος,8,0.01,92.27
ὑπέραλλος,8,0.01,92.28
χρειώδης,8,0.01,92.28
ἄφθονος,8,0.01,92.29
ὑπήκοος,8,0.01,92.29
σκαιός,8,0.01,92.3
οἰκητικός,8,0.01,92.3
ῥωμαλέος,8,0.01,92.31
εὐχάριστος,8,0.01,92.32
ἐλαφρός,8,0.01,92.32
Δορυφοριανός,8,0.01,92.33
πάνσοφος,8,0.01,92.33
λαδικηνός,8,0.01,92.34
ἁλυκός,8,0.01,92.34
ἐγγυητικός,8,0.01,92.35
ἄγιος,8,0.01,92.36
τετανόθριξ,8,0.01,92.36
ἑταιρικός,8,0.01,92.37
ἁπαλός,8,0.01,92.37
τεσσαρακοστόγδοος,8,0.01,92.38
διδυμαγενής,8,0.01,92.38
ὠφέλιμος,8,0.01,92.39
Νοέμβριος,8,0.01,92.39
συμμέτοχος,8,0.01,92.4
ἐφοδικός,8,0.01,92.41
ἀφορολόγητος,8,0.01,92.41
παλάτινος,8,0.01,92.42
εὔτονος,8,0.01,92.42
Δυωνύσιος,8,0.01,92.43
ἡμιεκατοστιαῖος,8,0.01,92.43
πάρεδρος,8,0.01,92.44
Ὀβοδιανός,8,0.01,92.45
Πατσώντιος,7,0.0,92.45
Μούσειος,7,0.0,92.46
μνηιαῖος,7,0.0,92.46
ὑπόσκνιφος,7,0.0,92.47
ἐγλεκτός,7,0.0,92.47
Ἕλλην,7,0.0,92.48
ἔκλογος,7,0.0,92.48
ἀναπαυματικός,7,0.0,92.49
Μακεδονικός,7,0.0,92.49
πολέμιος,7,0.0,92.5
αὐτοκρατορικός,7,0.0,92.5
θαλαμηγός,7,0.0,92.51
συνφανής,7,0.0,92.51
Ἐπείπ,7,0.0,92.51
εὐκαθοσίωτος,7,0.0,92.52
κτητικός,7,0.0,92.52
μελίχροος,7,0.0,92.53
μελάγχρους,7,0.0,92.53
Ἱβίτης,7,0.0,92.54
νεκροταφικός,7,0.0,92.54
δανειστικός,7,0.0,92.55
Χαλκιδεύς,7,0.0,92.55
ἅλιος,7,0.0,92.56
Ὑψηλός,7,0.0,92.56
λώτινος,7,0.0,92.57
ἐπίκτητος,7,0.0,92.57
ἀποτακτικός,7,0.0,92.58
Κυρηναικός,7,0.0,92.58
μαμμῷος,7,0.0,92.59
εὔθετος,7,0.0,92.59
Σύριος,7,0.0,92.6
λευκομέτωπος,7,0.0,92.6
ὑπαίθριος,7,0.0,92.61
χώρτος,7,0.0,92.61
κοσμητός,7,0.0,92.62
ἀμελής,7,0.0,92.62
ὑιός,7,0.0,92.63
φρόνιμος,7,0.0,92.63
περιπόρφυρος,7,0.0,92.64
καλάμινος,7,0.0,92.64
Χῖος,7,0.0,92.65
αὐτενιαυτός,7,0.0,92.65
δερματικός,7,0.0,92.66
κακοπράγμων,7,0.0,92.66
ὀμφακηρός,7,0.0,92.67
μικκός,7,0.0,92.67
ὑποχάροπος,7,0.0,92.68
ἀγγάριος,7,0.0,92.68
ἀνεμπόδιστος,7,0.0,92.69
ἐξώτερος,7,0.0,92.69
κυπαρίσσινος,7,0.0,92.7
ἀμπελοφόριμος,7,0.0,92.7
παντάθλιος,7,0.0,92.71
ἀπερίστατος,7,0.0,92.71
μονήρης,7,0.0,92.72
τής,7,0.0,92.72
μοναχικός,7,0.0,92.73
πενιχρός,7,0.0,92.73
νεόκουρος,7,0.0,92.74
οἵος,7,0.0,92.74
ἐπίφορος,7,0.0,92.75
κατάλοιπος,7,0.0,92.75
ὀψόνιος,7,0.0,92.76
ἰδιόχρωμος,7,0.0,92.76
πτωχός,7,0.0,92.77
κῦρος,7,0.0,92.77
περιδέξιος,7,0.0,92.78
Μελιτιανός,7,0.0,92.78
νόθος,7,0.0,92.79
ὑπερῷος,7,0.0,92.79
ἐκκλησιαστικός,7,0.0,92.8
ἑκτήμορος,7,0.0,92.8
ἀνύπαρκτος,7,0.0,92.81
ἔκθετος,7,0.0,92.81
ἡμιτριβής,7,0.0,92.82
ἀναλημπτός,7,0.0,92.82
παντοδαπός,7,0.0,92.83
ἀνεπιδάνιστος,7,0.0,92.83
ἀποδόσιμος,7,0.0,92.84
Καρπικός,7,0.0,92.84
κολοφώνιος,7,0.0,92.85
σιδήριος,7,0.0,92.85
ἀλειτούργητος,7,0.0,92.86
ἔγκαρπος,7,0.0,92.86
Γαζαῖος,7,0.0,92.87
σεαυτοῦ,7,0.0,92.87
μόσχειος,7,0.0,92.88
μαλλωτός,7,0.0,92.88
αὐτόφωρος,7,0.0,92.89
Σοκνεβτύνιος,7,0.0,92.89
νικηφόρος,7,0.0,92.9
τριχοίνικος,7,0.0,92.9
Μεμνώνιος,7,0.0,92.91
μηχανουργός,7,0.0,92.91
κατάκλειστος,7,0.0,92.92
κοινωνιμιαῖος,7,0.0,92.92
ἀγορανομικός,7,0.0,92.93
ληστρικός,7,0.0,92.93
Πολυδεύκιος,7,0.0,92.93
Ἡρῷος,7,0.0,92.94
πενταετηρικός,7,0.0,92.94
Σαλουτάριος,7,0.0,92.95
λιμνιτικός,7,0.0,92.95
Βουκόλιος,7,0.0,92.96
Κοτυλέειος,7,0.0,92.96
ἱπποτρόφος,6,0.0,92.97
εὐήθης,6,0.0,92.97
σεπτός,6,0.0,92.98
Γυναικός,6,0.0,92.98
Ἑλλήνειος,6,0.0,92.99
πρωτόβολος,6,0.0,92.99
ὕποπτος,6,0.0,92.99
δεκατός,6,0.0,93.0
δερμάτινος,6,0.0,93.0
ἐνβαδικός,6,0.0,93.01
