Word,Count,Percentage of total,Cumulative percentage of total
ἰσομερής,16,0.01,90.23
ἐξωτικός,16,0.01,90.24
τετρασσός,16,0.01,90.25
πυκνός,16,0.01,90.26
ἥμερος,16,0.01,90.27
ὀνηλατικός,16,0.01,90.28
σίτινος,16,0.01,90.29
ὀνήλατος,16,0.01,90.3
τρίχινος,16,0.01,90.31
στενός,16,0.01,90.32
φιλόχριστος,16,0.01,90.33
λυσιτελής,16,0.01,90.34
ἀστικός,16,0.01,90.35
ὀξύς,16,0.01,90.36
ἐμβόλιμος,16,0.01,90.37
παιδικός,16,0.01,90.38
εὐγνώμων,16,0.01,90.39
ἄκαρπος,16,0.01,90.4
αὐτοκράτωρ,16,0.01,90.41
Πύπιος,16,0.01,90.42
Σενεκιανός,15,0.01,90.43
καλάινος,15,0.01,90.44
Ἀλθαιεύς,15,0.01,90.44
εὔωνος,15,0.01,90.45
Κρητικός,15,0.01,90.46
προκτητικός,15,0.01,90.47
ἀληθινός,15,0.01,90.48
πλατυπρόσωπος,15,0.01,90.49
ἱερευτικός,15,0.01,90.5
μαλακός,15,0.01,90.51
ὁμότιμος,15,0.01,90.52
μισοπόνηρος,15,0.01,90.53
ὑποχείριος,15,0.01,90.54
κόκκινος,15,0.01,90.55
ἀνεύθυνος,15,0.01,90.56
τεσσαρεσκαιδεκαετής,15,0.01,90.56
Σωσικοσμεῖος,15,0.01,90.57
λιχανός,15,0.01,90.58
Ποιμενικός,15,0.01,90.59
οἰκιακός,15,0.01,90.6
ἰδιόχειρος,15,0.01,90.61
ἐπαρχικός,15,0.01,90.62
Ἀφροδίσιος,15,0.01,90.63
ἀγοραῖος,15,0.01,90.64
αἰσχρός,15,0.01,90.65
σακκοφορικός,15,0.01,90.66
ἀρχοντικός,15,0.01,90.67
εὐώδης,15,0.01,90.68
πατητός,15,0.01,90.69
ἀμετάθετος,15,0.01,90.69
Εὐρωπαῖος,15,0.01,90.7
μητροπολιτικός,15,0.01,90.71
ἀκακούργητος,15,0.01,90.72
κούριος,15,0.01,90.73
ἀβαρής,14,0.01,90.74
ἄπρακτος,14,0.01,90.75
νομαρχικός,14,0.01,90.76
λίμιτος,14,0.01,90.77
προσφιλής,14,0.01,90.77
φοινίκινος,14,0.01,90.78
δωδεκάμηνος,14,0.01,90.79
συνκολλήσιμος,14,0.01,90.8
Ἄρειος,14,0.01,90.81
Χηνοβοσκός,14,0.01,90.82
ἀκαταχρημάτιστος,14,0.01,90.83
ἀναδενδραδικός,14,0.01,90.83
Μακεδών,14,0.01,90.84
ἔνθεσμος,14,0.01,90.85
Μιλήσιος,14,0.01,90.86
προγενής,14,0.01,90.87
κατόχιμος,14,0.01,90.88
ζητέω,14,0.01,90.89
ἄδηλος,14,0.01,90.89
μήκιστος,14,0.01,90.9
αὐτοτελής,14,0.01,90.91
κυριευτικός,14,0.01,90.92
σακκοφόρος,14,0.01,90.93
ἔμφορος,14,0.01,90.94
πλαστός,14,0.01,90.95
φιλικός,14,0.01,90.96
ἀμεταμίσθωτος,14,0.01,90.96
ἀναυτούργητος,14,0.01,90.97
εὔμοιρος,14,0.01,90.98
ἐπίγονος,14,0.01,90.99
ἐπαντλητός,14,0.01,91.0
λαξός,14,0.01,91.01
ἐκλεκτός,14,0.01,91.02
Λευκόγιος,14,0.01,91.02
κοινωνιμαῖος,14,0.01,91.03
σχιστός,14,0.01,91.04
κατάγραφος,14,0.01,91.05
εἰλικρινής,14,0.01,91.06
ἀμετάτρεπτος,14,0.01,91.07
Ἅγιος,14,0.01,91.08
μνήμων,13,0.01,91.08
δοκίμιος,13,0.01,91.09
ἁγνευτικός,13,0.01,91.1
Ἀπριανός,13,0.01,91.11
σαφής,13,0.01,91.12
ἄσυλος,13,0.01,91.12
ἀγορανόμιος,13,0.01,91.13
εὐθύρινος,13,0.01,91.14
φιλάδελφος,13,0.01,91.15
μήδε,13,0.01,91.16
χωρικός,13,0.01,91.16
ἄγαμος,13,0.01,91.17
πορθμικός,13,0.01,91.18
ἐπιτροπικός,13,0.01,91.19
ἄμεμπτος,13,0.01,91.2
Ἑλλήνιος,13,0.01,91.2
Μάρτιος,13,0.01,91.21
πλωτός,13,0.01,91.22
ἀσφάλειος,13,0.01,91.23
ἀνείσπρακτος,13,0.01,91.24
μητρῷος,13,0.01,91.24
Ἁδριάνειος,13,0.01,91.25
θεοστεφής,13,0.01,91.26
ἀγνώμων,13,0.01,91.27
ἰσότυπος,13,0.01,91.28
τιμάξιος,13,0.01,91.28
ἁλιευτικός,13,0.01,91.29
ὕφαμμος,13,0.01,91.3
ἀνάλογος,13,0.01,91.31
ὁλόγραφος,13,0.01,91.32
δουκικός,13,0.01,91.32
περίμετρος,13,0.01,91.33
σύνοφρυς,13,0.01,91.34
ἀνόσιος,13,0.01,91.35
Διονυσοδωριανός,13,0.01,91.36
ταλαίπωρος,13,0.01,91.36
ἐπικάρσιος,13,0.01,91.37
ἐπιεικής,13,0.01,91.38
Ἀράβιος,13,0.01,91.39
πρυτανικός,13,0.01,91.4
ἀνυπεύθυνος,13,0.01,91.4
δεκάρουρος,13,0.01,91.41
ετής,13,0.01,91.42
προικῷος,13,0.01,91.43
ἐφέτειος,13,0.01,91.44
γαλαθηνός,13,0.01,91.44
ποσός,13,0.01,91.45
Ἐλπιδιανός,13,0.01,91.46
ἐπίτριτος,13,0.01,91.47
ἐνώμοτος,13,0.01,91.48
ἐκχωρητικός,13,0.01,91.48
τριβακός,13,0.01,91.49
βαδιστικός,13,0.01,91.5
Ἄπιος,13,0.01,91.51
ἐπισινής,13,0.01,91.52
ἁγνός,13,0.01,91.52
Ἀραβικός,12,0.01,91.53
γενέσιος,12,0.01,91.54
πικρός,12,0.01,91.55
χήρα,12,0.01,91.55
ἄσκυλτος,12,0.01,91.56
ἀλλόφυλος,12,0.01,91.57
ὁλοσχερής,12,0.01,91.58
ὕστερον,12,0.01,91.58
θρεπτός,12,0.01,91.59
σιτηρός,12,0.01,91.6
πάτριος,12,0.01,91.61
Ξανθικός,12,0.01,91.61
πλάγιος,12,0.01,91.62
πολυχρόνιος,12,0.01,91.63
ἀκληρονόμητος,12,0.01,91.63
ἐφέστιος,12,0.01,91.64
μάταιος,12,0.01,91.65
χυτός,12,0.01,91.66
κοινόβιος,12,0.01,91.66
ἔξοχος,12,0.01,91.67
ἑπτακισχίλιοι,12,0.01,91.68
νεαρός,12,0.01,91.69
φιλότιμος,12,0.01,91.69
ὑποδεής,12,0.01,91.7
ὕπτιος,12,0.01,91.71
Λινύφειος,12,0.01,91.72
πεντώβολος,12,0.01,91.72
ὁλοκόσσινος,12,0.01,91.73
αἰχμάλωτος,12,0.01,91.74
εὐμενής,12,0.01,91.75
Θεογονίς,12,0.01,91.75
παρένθετος,12,0.01,91.76
ἐμφυτευτικός,12,0.01,91.77
πρακτορικός,12,0.01,91.78
εἰκοστοτέταρτος,12,0.01,91.78
χειρικός,12,0.01,91.79
Σεουηριανός,12,0.01,91.8
ἀρσατικός,12,0.01,91.8
οὐλής,12,0.01,91.81
ποικίλος,12,0.01,91.82
μωρός,12,0.01,91.83
παππικός,11,0.01,91.83
δίπτυχος,11,0.01,91.84
ἀγεώργητος,11,0.01,91.85
ψευδής,11,0.01,91.85
ἑξαετής,11,0.01,91.86
ὑγρός,11,0.01,91.87
τεσσαρακαιδέκατος,11,0.01,91.87
ἐνχώριος,11,0.01,91.88
ἐπίκοινος,11,0.01,91.89
ἀναίτιος,11,0.01,91.89
φορτικός,11,0.01,91.9
ἐμβαδικός,11,0.01,91.91
βοϊκός,11,0.01,91.91
αὐτής,11,0.01,91.92
Λουριανός,11,0.01,91.93
Κερηνίς,11,0.01,91.94
ἰτέινος,11,0.01,91.94
Φλάυιος,11,0.01,91.95
ἀναίτητος,11,0.01,91.96
μία,11,0.01,91.96
διοικητικός,11,0.01,91.97
ποιός,11,0.01,91.98
Αὐγουσταμνικός,11,0.01,91.98
διάψιλος,11,0.01,91.99
ταριχευτός,11,0.01,92.0
ἡμέριος,11,0.01,92.0
ὀστράκινος,11,0.01,92.01
εὔκαιρος,11,0.01,92.02
Τεβτύς,11,0.01,92.02
θυρουρός,11,0.01,92.03
ἀμετάβλητος,11,0.01,92.04
ἑξηκοντάρουρος,11,0.01,92.04
ἀγελικός,11,0.01,92.05
ναυλώσιμος,11,0.01,92.06
ἑπτάμετρος,11,0.01,92.06
εἰκοσιτέσσαρες,11,0.01,92.07
πτολεμαικός,11,0.01,92.08
ἄκριτος,11,0.01,92.08
ἀνατολικός,11,0.01,92.09
παστοφόριος,11,0.01,92.1
Αὐγουστάλιος,11,0.01,92.1
σεβένινος,11,0.01,92.11
καταδεής,11,0.01,92.12
ἀοίκητος,11,0.01,92.12
δίμνωος,11,0.01,92.13
διάρταβος,11,0.01,92.14
ἰσότιμος,11,0.01,92.15
αὐγουστάλιος,11,0.01,92.15
ἀγοραστικός,11,0.01,92.16
ἀποστασίου,11,0.01,92.17
φαλακρός,11,0.01,92.17
καρτός,11,0.01,92.18
ὀψίτερος,10,0.01,92.19
στράτιος,10,0.01,92.19
ταριχηρός,10,0.01,92.2
παγανικός,10,0.01,92.2
ἄμισθος,10,0.01,92.21
κτηνότροφος,10,0.01,92.22
σύμφυτος,10,0.01,92.22
ἔμπειρος,10,0.01,92.23
Ἀνθιανός,10,0.01,92.23
πυρικός,10,0.01,92.24
Ἀμμώνιος,10,0.01,92.25
καθάρειος,10,0.01,92.25
συμφανής,10,0.01,92.26
σύντροφος,10,0.01,92.27
τριωβολεῖος,10,0.01,92.27
ἀποκληρόνομος,10,0.01,92.28
εὔθυμος,10,0.01,92.28
ἄπειρος,10,0.01,92.29
ἐνφανής,10,0.01,92.3
τριετής,10,0.01,92.3
εὐπειθής,10,0.01,92.31
πανελεήμων,10,0.01,92.31
σκληρός,10,0.01,92.32
διπλάσιος,10,0.01,92.33
ἄνομος,10,0.01,92.33
ἀνύβριστος,10,0.01,92.34
ἀνεπιτήδειος,10,0.01,92.35
θέρειος,10,0.01,92.35
ἄποικος,10,0.01,92.36
Αἰγυπτιακός,10,0.01,92.36
ῥόδινος,10,0.01,92.37
ἑξαχους,10,0.01,92.38
καταμήνιος,10,0.01,92.38
Θις,10,0.01,92.39
τυραννικός,10,0.01,92.39
ἁδρός,10,0.01,92.4
μουσικός,10,0.01,92.41
αὐθάδης,10,0.01,92.41
σύντομος,10,0.01,92.42
ποταμοφόρητος,10,0.01,92.43
Νεοκόσμιος,10,0.01,92.43
Τύριος,10,0.01,92.44
κλαστόθριξ,10,0.01,92.44
μής,10,0.01,92.45
Φιλωτερίς,10,0.01,92.46
Ἀσπένδιος,10,0.01,92.46
Φιλάγρις,10,0.01,92.47
Κερκός,10,0.01,92.47
κυρός,10,0.01,92.48
Ὀξυρυγχιτικός,10,0.01,92.49
παχύς,10,0.01,92.49
ὀβρυζιακός,10,0.01,92.5
ὕψιστος,10,0.01,92.51
βύσσινος,10,0.01,92.51
Ῥόδιος,10,0.01,92.52
ἀναμφίβολος,10,0.01,92.52
ἐπίλεκτος,10,0.01,92.53
Ἐφείπ,10,0.01,92.54
ἱλαρός,10,0.01,92.54
ἀνεπίληπτος,10,0.01,92.55
ποτάμιος,10,0.01,92.55
κόλοβος,10,0.01,92.56
Μυσορμιτικός,10,0.01,92.57
δρομωνάριος,10,0.01,92.57
πολυτελής,10,0.01,92.58
προσγενής,10,0.01,92.59
εὔνους,10,0.01,92.59
ἐλευθερικός,10,0.01,92.6
τετάρτιος,10,0.01,92.6
ἐδαφικός,9,0.01,92.61
Πατρός,9,0.01,92.61
Νερώνειος,9,0.01,92.62
Ἀρσινοιτικός,9,0.01,92.63
φοινικικός,9,0.01,92.63
μονόξυλος,9,0.01,92.64
βαρβαρικός,9,0.01,92.64
ἐπιστρεφής,9,0.01,92.65
κοῖλος,9,0.01,92.65
πρατός,9,0.01,92.66
ἐνδομενικός,9,0.01,92.66
πραγματευτικός,9,0.01,92.67
στεγνός,9,0.01,92.68
κλινήρης,9,0.01,92.68
ἐπίλοιπος,9,0.01,92.69
Κροκοδίλος,9,0.01,92.69
παρεπίδημος,9,0.01,92.7
πρόσκαιρος,9,0.01,92.7
ἀμίμητος,9,0.01,92.71
ἀπρόσκοπος,9,0.01,92.71
κνήκινος,9,0.01,92.72
θαυμαστός,9,0.01,92.73
ὑλιστός,9,0.01,92.73
στεφανήφορος,9,0.01,92.74
μιός,9,0.01,92.74
ἐπίσταθμος,9,0.01,92.75
ἐξηγητικός,9,0.01,92.75
Ὀλύμπιος,9,0.01,92.76
ἐγχώριος,9,0.01,92.76
Συρακούσιος,9,0.01,92.77
ἀμπέλινος,9,0.01,92.78
ἰσχνός,9,0.01,92.78
Μεσωρός,9,0.01,92.79
ἐργατικός,9,0.01,92.79
δανειακός,9,0.01,92.8
φρικτός,9,0.01,92.8
κατακλινής,9,0.01,92.81
τετραγραμμιαῖος,9,0.01,92.81
δέξιμος,9,0.01,92.82
Ἀμμωνιακός,9,0.01,92.83
νηρός,9,0.01,92.83
Μεμνόνιος,9,0.01,92.84
πλέως,9,0.01,92.84
ἐννεακαιεικοσιχοίνικος,9,0.01,92.85
Ἰτουραῖος,9,0.01,92.85
γυμνικός,9,0.01,92.86
ὄψιος,9,0.01,92.86
πορευτός,9,0.01,92.87
κρυπτός,9,0.01,92.88
ἱππάς,9,0.01,92.88
ἁλουργός,9,0.01,92.89
κυλλός,9,0.01,92.89
χρηματιστικός,9,0.01,92.9
ἀναπόδοτος,9,0.01,92.9
τριακόστεκτος,9,0.01,92.91
προστατικός,9,0.01,92.91
περιπολιστικός,9,0.01,92.92
Φ́ρε,9,0.01,92.93
Μαικηναιτιανός,8,0.0,92.93
ἔνγονος,8,0.0,92.93
ἐρίκινος,8,0.0,92.94
χλωροφόρος,8,0.0,92.94
δευτεροβόλος,8,0.0,92.95
Ἰουδαικός,8,0.0,92.95
ἐνγενής,8,0.0,92.96
χρηματικός,8,0.0,92.96
τρυφερός,8,0.0,92.97
κεφαλωτός,8,0.0,92.97
ἡμερήσιος,8,0.0,92.98
κριθικός,8,0.0,92.98
ἀσεβής,8,0.0,92.99
εὐεργέτις,8,0.0,92.99
χρωμάτινος,8,0.0,93.0
Κῷος,8,0.0,93.0
Βοιώτιος,8,0.0,93.01
ἀχυρικός,8,0.0,93.01
ἐθνικός,8,0.0,93.02
ἀγένητος,8,0.0,93.02
μοχθηρός,8,0.0,93.03
ἄσπερμος,8,0.0,93.03
ὁμώνυμος,8,0.0,93.04
μεταλλικός,8,0.0,93.04
Τραϊανός,8,0.0,93.05
ῥιψοκίνδυνος,8,0.0,93.05
τριπλόος,8,0.0,93.06
Μάγνης,8,0.0,93.06
ἄσχολος,8,0.0,93.07
Θεοξενίς,8,0.0,93.07
ἔνθεος,8,0.0,93.08
ἀείμνηστος,8,0.0,93.08
αὐθωρός,8,0.0,93.09
Ἀπρίλιος,8,0.0,93.09
ταπεινός,8,0.0,93.1
εὐεργετικός,8,0.0,93.1
Ἀργιάς,8,0.0,93.11
μυόχρωμος,8,0.0,93.11
φώσφορος,8,0.0,93.12
φοβερός,8,0.0,93.12
φοινίκιος,8,0.0,93.13
ἔκαστος,8,0.0,93.13
πράξιμος,8,0.0,93.14
ἐγκρατής,8,0.0,93.14
νωτοφόρος,8,0.0,93.15
σύκινος,8,0.0,93.15
ῥᾴδιος,8,0.0,93.16
λόχιος,8,0.0,93.16
ὀρφανικός,8,0.0,93.17
Ὀσειραντινόειος,8,0.0,93.17
ἀὐτός,8,0.0,93.18
προσκυνητός,8,0.0,93.18
Ζήνειος,8,0.0,93.19
τετραχοινικός,8,0.0,93.19
ὀνύχινος,8,0.0,93.2
ζυτικός,8,0.0,93.2
Ἀχαιός,8,0.0,93.21
οἰκετικός,8,0.0,93.21
Καλανδός,8,0.0,93.22
ἑκατοστιαῖος,8,0.0,93.22
ἀσύγκριτος,8,0.0,93.23
Σαράπειος,8,0.0,93.23
προάστιος,8,0.0,93.24
Ἀργεῖος,8,0.0,93.24
τετρωβόλειος,8,0.0,93.25
ἀνεπιεικής,8,0.0,93.25
Θεσμοφόρειος,8,0.0,93.26
ἄτακτος,8,0.0,93.26
ὑπέραλλος,8,0.0,93.26
χρειώδης,8,0.0,93.27
ἄφθονος,8,0.0,93.27
ὑπήκοος,8,0.0,93.28
σκαιός,8,0.0,93.28
οἰκητικός,8,0.0,93.29
ῥωμαλέος,8,0.0,93.29
εὐχάριστος,8,0.0,93.3
ἐλαφρός,8,0.0,93.3
Δορυφοριανός,8,0.0,93.31
πάνσοφος,8,0.0,93.31
λαδικηνός,8,0.0,93.32
ἁλυκός,8,0.0,93.32
ἐγγυητικός,8,0.0,93.33
ἄγιος,8,0.0,93.33
τετανόθριξ,8,0.0,93.34
ἑταιρικός,8,0.0,93.34
ἁπαλός,8,0.0,93.35
τεσσαρακοστόγδοος,8,0.0,93.35
διδυμαγενής,8,0.0,93.36
ὠφέλιμος,8,0.0,93.36
Νοέμβριος,8,0.0,93.37
συμμέτοχος,8,0.0,93.37
ἐφοδικός,8,0.0,93.38
ἀφορολόγητος,8,0.0,93.38
παλάτινος,8,0.0,93.39
εὔτονος,8,0.0,93.39
Δυωνύσιος,8,0.0,93.4
ἡμιεκατοστιαῖος,8,0.0,93.4
πάρεδρος,8,0.0,93.41
Ὀβοδιανός,8,0.0,93.41
Πατσώντιος,7,0.0,93.42
Μούσειος,7,0.0,93.42
μνηιαῖος,7,0.0,93.43
ὑπόσκνιφος,7,0.0,93.43
ἐγλεκτός,7,0.0,93.43
Ἕλλην,7,0.0,93.44
ἔκλογος,7,0.0,93.44
ἀναπαυματικός,7,0.0,93.45
Μακεδονικός,7,0.0,93.45
πολέμιος,7,0.0,93.46
αὐτοκρατορικός,7,0.0,93.46
θαλαμηγός,7,0.0,93.46
συνφανής,7,0.0,93.47
Ἐπείπ,7,0.0,93.47
εὐκαθοσίωτος,7,0.0,93.48
κτητικός,7,0.0,93.48
μελίχροος,7,0.0,93.49
μελάγχρους,7,0.0,93.49
Ἱβίτης,7,0.0,93.49
νεκροταφικός,7,0.0,93.5
δανειστικός,7,0.0,93.5
Χαλκιδεύς,7,0.0,93.51
ἅλιος,7,0.0,93.51
Ὑψηλός,7,0.0,93.52
λώτινος,7,0.0,93.52
ἐπίκτητος,7,0.0,93.52
ἀποτακτικός,7,0.0,93.53
Κυρηναικός,7,0.0,93.53
μαμμῷος,7,0.0,93.54
εὔθετος,7,0.0,93.54
Σύριος,7,0.0,93.55
λευκομέτωπος,7,0.0,93.55
ὑπαίθριος,7,0.0,93.55
χώρτος,7,0.0,93.56
κοσμητός,7,0.0,93.56
ἀμελής,7,0.0,93.57
ὑιός,7,0.0,93.57
φρόνιμος,7,0.0,93.58
περιπόρφυρος,7,0.0,93.58
καλάμινος,7,0.0,93.59
Χῖος,7,0.0,93.59
αὐτενιαυτός,7,0.0,93.59
δερματικός,7,0.0,93.6
κακοπράγμων,7,0.0,93.6
ὀμφακηρός,7,0.0,93.61
μικκός,7,0.0,93.61
ὑποχάροπος,7,0.0,93.62
ἀγγάριος,7,0.0,93.62
ἀνεμπόδιστος,7,0.0,93.62
ἐξώτερος,7,0.0,93.63
κυπαρίσσινος,7,0.0,93.63
ἀμπελοφόριμος,7,0.0,93.64
παντάθλιος,7,0.0,93.64
ἀπερίστατος,7,0.0,93.65
μονήρης,7,0.0,93.65
τής,7,0.0,93.65
μοναχικός,7,0.0,93.66
πενιχρός,7,0.0,93.66
νεόκουρος,7,0.0,93.67
οἵος,7,0.0,93.67
ἐπίφορος,7,0.0,93.68
κατάλοιπος,7,0.0,93.68
ὀψόνιος,7,0.0,93.68
ἰδιόχρωμος,7,0.0,93.69
πτωχός,7,0.0,93.69
κῦρος,7,0.0,93.7
περιδέξιος,7,0.0,93.7
Μελιτιανός,7,0.0,93.71
νόθος,7,0.0,93.71
ὑπερῷος,7,0.0,93.71
ἐκκλησιαστικός,7,0.0,93.72
ἑκτήμορος,7,0.0,93.72
ἀνύπαρκτος,7,0.0,93.73
ἔκθετος,7,0.0,93.73
ἡμιτριβής,7,0.0,93.74
ἀναλημπτός,7,0.0,93.74
παντοδαπός,7,0.0,93.74
ἀνεπιδάνιστος,7,0.0,93.75
ἀποδόσιμος,7,0.0,93.75
Καρπικός,7,0.0,93.76
κολοφώνιος,7,0.0,93.76
σιδήριος,7,0.0,93.77
ἀλειτούργητος,7,0.0,93.77
ἔγκαρπος,7,0.0,93.77
Γαζαῖος,7,0.0,93.78
σεαυτοῦ,7,0.0,93.78
μόσχειος,7,0.0,93.79
μαλλωτός,7,0.0,93.79
αὐτόφωρος,7,0.0,93.8
Σοκνεβτύνιος,7,0.0,93.8
νικηφόρος,7,0.0,93.8
τριχοίνικος,7,0.0,93.81
Μεμνώνιος,7,0.0,93.81
μηχανουργός,7,0.0,93.82
κατάκλειστος,7,0.0,93.82
κοινωνιμιαῖος,7,0.0,93.83
ἀγορανομικός,7,0.0,93.83
ληστρικός,7,0.0,93.83
Πολυδεύκιος,7,0.0,93.84
Ἡρῷος,7,0.0,93.84
πενταετηρικός,7,0.0,93.85
Σαλουτάριος,7,0.0,93.85
λιμνιτικός,7,0.0,93.86
Βουκόλιος,7,0.0,93.86
Κοτυλέειος,7,0.0,93.87
ἱπποτρόφος,6,0.0,93.87
εὐήθης,6,0.0,93.87
σεπτός,6,0.0,93.88
Γυναικός,6,0.0,93.88
Ἑλλήνειος,6,0.0,93.88
πρωτόβολος,6,0.0,93.89
